,Java,C++,PHP,数据挖掘,C,C#,.NET,Python,Node.js,搜索算法,Golang,自然语言处理算法,推荐算法,算法工程师,语音/视频/图形开发,数据采集,全栈工程师,后端开发,Android,iOS,JavaScript,U3D,Cocos,UE4,技术美术,移动开发,测试工程师,自动化测试,性能测试,测试开发,游戏测试,运维工程师,运维开发工程师,网络工程师,系统工程师,IT技术支持,网络安全,系统安全,DBA,技术文档工程师,ETL工程师,数据仓库,数据开发,数据分析师,数据架构师,项目经理/主管,项目助理,项目专员,实施顾问,实施工程师,技术经理,技术总监,测试经理,架构师,CTO,技术合伙人,硬件工程师,自动化,驱动开发,FPGA开发,前端开发工程师,通信研发工程师,其他技术职位,售前技术支持,销售技术支持,机器学习,深度学习,语音算法,图像算法,算法研究员,自动驾驶系统工程师,大模型算法,电子工程师,FAE,产品经理,移动产品经理,产品助理,数据产品经理,电商产品经理,游戏策划,产品专员,AI产品经理,高级产品管理岗,游戏制作人,其他产品职位,视觉设计师,网页设计师,UI设计师,平面设计,3D设计师,广告设计,多媒体设计师,原画师,游戏特效,游戏界面设计师,游戏角色,游戏动作,CAD设计/制图,美工,包装设计,设计师助理,动画设计,插画师,修图师,交互设计师,用户研究员,游戏数值策划,UX设计师,游戏主美术,设计经理/主管,设计总监,用户研究经理,其他设计职位,服装/纺织设计,工业设计,家具设计,室内设计,展览/展示设计,用户运营,产品运营,数据/策略运营,内容运营,活动运营,商家运营,游戏运营,网络推广,网站运营,新媒体运营,社区运营,微信运营,线下拓展运营,国内电商运营,运营助理/专员,销售运营,内容审核,数据标注/AI训练师,直播运营,跨境电商运营,天猫运营,亚马逊运营,阿里国际站运营,亚马逊产品开发,主编/副主编,文案编辑,网站编辑,售后客服,网络客服,客服经理,客服专员,客服主管,咨询热线/呼叫中心客服,运营总监,COO,运营经理/主管,其他运营职位,市场营销,市场策划,市场顾问,市场推广,SEO,SEM,商务渠道,商业数据分析,活动策划,海外市场,政府关系,APP推广,游戏推广,广告客户执行,品牌公关,媒介专员,活动策划执行,销售专员,销售经理,客户代表,大客户代表,BD经理,渠道销售,代理商销售,销售助理,电话销售,销售顾问,商品经理,广告销售,网络销售,营销主管,销售工程师,客户经理,市场总监,销售总监,CMO,创意总监,会展活动策划,会展活动执行,广告创意设计,美术指导,策划经理,广告文案,媒介投放,项目申报专员,HRBP,人力资源专员/助理,培训,薪酬绩效,行政专员/助理,法务专员/助理,经理助理,文员,会计,出纳,财务顾问,税务,审计,财务分析/财务BP,行政经理/主管,财务经理/主管,人力资源经理/主管,总裁/总经理/CEO,副总裁/副总经理/VP,分公司/代表处负责人,区域负责人(辖多个分公司),总助/CEO助理/董事长助理,联合创始人,董事会秘书,高级管理职位,区域总监,城市经理,销售VP,团队经理,商务专员,商务经理,客户成功,置业顾问,记者/采编,编辑,作者/撰稿人,校对录入,视频运营,导演/编导,摄影/摄像师,视频编辑,后期制作,影视策划,主播,演员/配音/模特,制片人,编剧,艺人助理,主持人/DJ,主播助理,剪辑师,带货主播,投资经理,行业研究,投资总监/VP,融资,投资助理,信用卡销售,银行大堂经理,金融产品经理,催收员,保险顾问,课程设计,课程编辑,培训研究,培训师,其他教育产品研发职位,培训策划,教师,助教,美术教师,体育教师/体育教练,语文教师,数学教师,C++培训讲师,Unity 3D培训讲师,课程顾问,留学顾问,健身教练,篮球教练,其他职位,医学编辑,药品生产,医疗器械生产/质量管理,营养师/健康管理师,临床医学总监,健康顾问,地产招投标,建筑设计师,园林/景观设计,城市规划设计,房产评估师,汽车电子工程师,供应链经理,物流专员,物流运营,仓库管理员,采购经理/主管,采购专员/助理,买手,投标专员,外贸经理,外贸业务员,贸易跟单,企业管理咨询,咨询项目管理,战略咨询,猎头顾问,市场调研,其他咨询顾问,心理咨询师,婚恋咨询师,事务所律师,律师助理,英语翻译,德语翻译,西班牙语翻译,咨询经理,其他咨询/翻译类职位,旅游顾问,票务员,旅游产品经理,旅游策划师,酒店前台,民宿管家,咖啡师,餐饮店长,店员/营业员,门店店长,其他服务业职位,化工工程师,电机工程师,水利工程师
Java,0.9999999403953552,0.46495309472084045,0.40929198265075684,-0.2699267864227295,-0.08271247893571854,0.2725265920162201,0.37830469012260437,0.6449642181396484,-0.10839379578828812,0.23260675370693207,0.477198988199234,0.6809695959091187,0.30906516313552856,0.7097851037979126,-0.3291018009185791,-0.15245965123176575,-0.04707019031047821,0.38620561361312866,-0.2063310742378235,0.3565775454044342,0.25986817479133606,-0.35040903091430664,-0.27061372995376587,-0.09406454116106033,-0.281477689743042,-0.555436372756958,-0.20334820449352264,-0.49758654832839966,-0.4855969548225403,0.34495359659194946,-0.25929975509643555,0.1882959008216858,-0.09584599733352661,-0.7214703559875488,-0.4711579382419586,0.18053030967712402,-0.48368412256240845,0.09820157289505005,-0.28058528900146484,-0.3295864462852478,-0.15688271820545197,-0.1490040421485901,0.3574811816215515,0.042634300887584686,0.5997816324234009,0.5032909512519836,0.4283551573753357,-0.07471401989459991,-0.5390415191650391,0.10877978801727295,0.20569172501564026,0.26856160163879395,-0.6910579204559326,0.2618904709815979,0.23827561736106873,0.302945613861084,-0.1360543668270111,-0.165315642952919,0.2931225895881653,-0.759246826171875,0.6781655550003052,-0.021746277809143066,-0.21756719052791595,0.37898075580596924,-0.4118956923484802,0.6022318601608276,0.672763466835022,0.38914185762405396,0.7726045846939087,0.563454270362854,0.23179389536380768,0.6984609365463257,-0.7689220905303955,-0.4320584833621979,0.587591290473938,0.18108023703098297,0.6482737064361572,0.20104633271694183,-0.5563873052597046,0.5543157458305359,0.3337799608707428,0.24082547426223755,0.5324559211730957,-0.02583162486553192,0.3658086657524109,0.28509795665740967,0.3575528860092163,0.16564629971981049,0.38415002822875977,0.09564493596553802,-0.36391744017601013,-0.23267696797847748,-0.3067944645881653,-0.4484236538410187,-0.0016235336661338806,-0.23370160162448883,-0.7110416293144226,0.2598504424095154,-0.2880977690219879,-0.37606289982795715,-0.1915479153394699,-0.15850332379341125,0.1638132929801941,0.2661724388599396,0.03649717569351196,0.01781255006790161,-0.5194445848464966,-0.2752416729927063,-0.39649853110313416,0.4144037961959839,-0.4840545654296875,-0.27235719561576843,0.11670587211847305,-0.3921826183795929,0.05282330513000488,-0.43835771083831787,-0.7398777604103088,-0.33253833651542664,0.40161681175231934,0.628683865070343,-0.01754654198884964,0.6093762516975403,-0.5535959601402283,-0.4729521870613098,-0.2689967155456543,0.042370714247226715,0.5149344801902771,0.38534417748451233,0.3672328591346741,-0.30779242515563965,-0.3681848645210266,0.427102267742157,0.29718688130378723,-0.032506465911865234,-0.4164589047431946,0.2948332130908966,-0.118417888879776,0.2123047411441803,0.30296245217323303,0.3364728093147278,-0.02075999230146408,-0.30205464363098145,-0.11990290135145187,0.4259524345397949,-0.05949631333351135,0.17502659559249878,-0.3696160912513733,0.011160425841808319,-0.021902605891227722,-0.44091010093688965,-0.7038034200668335,-0.2695668041706085,-0.3293972611427307,-0.11349745094776154,-0.24868391454219818,0.7073982954025269,-0.12045975029468536,0.17335912585258484,0.5554904937744141,0.3364424407482147,0.218128502368927,0.4293256998062134,0.22611485421657562,-0.045810699462890625,0.31397736072540283,-0.23015645146369934,-0.03791908174753189,-0.32651829719543457,-0.10159368067979813,0.3549027442932129,-0.39124834537506104,-0.0678907036781311,0.38353535532951355,0.2758764624595642,-0.3575296998023987,0.13731063902378082,-0.5408143997192383,0.022579193115234375,0.04984602704644203,-0.24034413695335388,-0.10753637552261353,-0.7051913738250732,-0.3493955731391907,-0.27080947160720825,-0.5264428853988647,-0.2503015995025635,-0.5937738418579102,-0.10254693031311035,-0.033833518624305725,-0.36236828565597534,-0.13911612331867218,-0.6547777652740479,-0.003590896725654602,-0.24521897733211517,-0.23916983604431152,-0.012601852416992188,0.09278028458356857,0.5035615563392639,-0.26411116123199463,-0.6158888339996338,-0.1885792762041092,0.3710002899169922,-0.19535014033317566,-0.47245481610298157,-0.19301337003707886,-0.2202187329530716,0.08523906767368317,-0.10871101915836334,-0.33653882145881653,-0.17224155366420746,0.0903482735157013,0.20473259687423706,-0.009596101939678192,-0.11667200922966003,-0.5829514265060425,-0.7808572053909302,0.0243912935256958,-0.15459100902080536,0.2194642722606659,-0.5164098739624023,-0.1679454892873764,0.08207439631223679,0.08492643386125565,-0.1596439778804779,-0.6186971068382263,-0.6280783414840698,0.02386859431862831,-0.4459947645664215,0.0019944310188293457,-0.3837319314479828,-0.10883568227291107,0.058734118938446045,-0.13833913207054138,0.13616378605365753,0.007219061255455017,-0.282480925321579,-0.37709179520606995,0.09200456738471985,0.5215339660644531,0.029934287071228027,0.028981894254684448,0.007081657648086548,-0.0613706111907959,-0.20139726996421814,-0.5140633583068848,-0.2268133908510208,-0.26264816522598267,-0.2722998857498169,0.5342587232589722,0.02885185182094574,0.39111146330833435,0.01576980948448181,-0.10318362712860107,0.3484499454498291,-0.39998191595077515,0.32732635736465454,0.3559941351413727,-0.15882477164268494,-0.2401123046875,-0.690348207950592,-0.0417843759059906,-0.4841914474964142,0.3391512632369995,-0.20194338262081146,0.10491801798343658,-0.37757813930511475,0.16878002882003784,-0.7821985483169556,-0.29838070273399353,0.40502458810806274,-0.1798558533191681,-0.34296202659606934,-0.763913631439209,-0.20048663020133972,-0.2751830220222473,0.015172302722930908,-0.5336434841156006,-0.3564644157886505,-0.6069245338439941,-0.29100775718688965,0.6433953046798706,-0.1115797758102417,0.2728055417537689,-0.14518293738365173,-0.8144946694374084,-0.3750469386577606,0.26184946298599243,-0.6542439460754395,-0.158394455909729,-0.1686989665031433,-0.3882928788661957,-0.016283035278320312,-0.2500779628753662,0.08738584816455841,-0.01164286583662033,-0.35777539014816284,-0.5221071839332581,-0.2583562731742859,-8.749961853027344e-05,-0.37209552526474,-0.3922012150287628,0.2680853307247162,-0.4685092270374298,-0.020500734448432922,-0.2741795778274536,-0.45246797800064087,-0.307298868894577,-0.42867130041122437,0.3338238298892975,0.11670319736003876,-0.043565064668655396,-0.22413510084152222,-0.4971497654914856,-0.4087536633014679,0.05487203598022461,0.33687645196914673,0.17480014264583588,-0.2658052146434784,0.2535979449748993,-0.4518991708755493,-0.6761109828948975,-0.2559208273887634,-0.06654258072376251,-0.29076242446899414,-0.12822812795639038,-0.3669264018535614,-0.26478371024131775,-0.6073952913284302,-0.3723052740097046,-0.26512888073921204,-0.3754163682460785,-0.721697211265564,-0.34583860635757446
C++,0.46495309472084045,0.9999999403953552,0.3266165256500244,-0.008591555058956146,0.525806188583374,0.4078831970691681,0.14587906002998352,0.7620022296905518,-0.4178618788719177,0.1835695505142212,-0.08881141245365143,0.45023494958877563,-0.24930255115032196,0.5957375168800354,-0.07381010055541992,0.11016984283924103,-0.3502599000930786,0.37115174531936646,0.054144859313964844,-0.009671390056610107,-0.263214647769928,-0.7853876352310181,-0.1003452017903328,-0.1391037106513977,0.03733988106250763,-0.7693889141082764,-0.1703038364648819,-0.2730230689048767,-0.25668108463287354,0.3425110876560211,-0.10733245313167572,0.10006891191005707,-0.5965043902397156,-0.2636951804161072,-0.11167966574430466,-0.14911407232284546,-0.41330984234809875,0.33381152153015137,-0.5149968266487122,0.4431559443473816,-0.3620348572731018,-0.4437571167945862,-0.3671976327896118,-0.2708543539047241,0.6480867862701416,-0.1895609200000763,-0.32518768310546875,-0.16964831948280334,-0.04812668263912201,-0.050127796828746796,0.000776384025812149,-0.2703718841075897,-0.48435524106025696,-0.04831966757774353,-0.20021072030067444,0.10249809920787811,0.17145252227783203,-0.4544409215450287,-0.024357251822948456,-0.2953767478466034,0.4197121262550354,-0.024111561477184296,0.07364555448293686,0.1908860206604004,-0.3854010999202728,0.2563433349132538,0.3258517384529114,0.1832297295331955,0.13190460205078125,0.24451659619808197,0.28205084800720215,-0.03803651034832001,-0.4249913990497589,-0.16635623574256897,0.28109219670295715,0.0834774374961853,0.33556798100471497,0.262238085269928,-0.6413193345069885,0.17147088050842285,-0.494667112827301,-0.25870823860168457,0.17599323391914368,0.3304763734340668,0.40075966715812683,0.5268203616142273,0.2990418076515198,0.3726664185523987,-0.07700920104980469,-0.39705145359039307,-0.0478224977850914,-0.35033100843429565,-0.09702184796333313,-0.3866729140281677,0.24782390892505646,0.2629361152648926,-0.13346385955810547,-0.17752060294151306,-0.31559357047080994,-0.46221527457237244,-0.012890726327896118,-0.2886512577533722,0.19370144605636597,0.35106441378593445,-0.1466192901134491,0.001346498727798462,-0.25985097885131836,-0.07489520311355591,-0.18847553431987762,0.28611937165260315,-0.10816890001296997,-0.15418215095996857,-0.2948187589645386,0.11798134446144104,0.23221147060394287,-0.08444458991289139,-0.414457231760025,-0.3460017740726471,0.7083175778388977,-0.01984354853630066,0.10402348637580872,0.259635865688324,-0.3398682475090027,-0.20374971628189087,-0.15755034983158112,-0.183378204703331,0.5596038699150085,-0.14243726432323456,0.5456888675689697,0.28336480259895325,0.2226153463125229,0.46324190497398376,-0.01061144471168518,0.19952431321144104,-0.026755690574645996,-0.2277134209871292,-0.03416058421134949,-0.18293404579162598,0.1820812076330185,0.7298893928527832,0.21571993827819824,-0.0892084538936615,0.4255674481391907,0.4805999994277954,0.24335363507270813,0.4631447196006775,-0.19996781647205353,0.4670994281768799,0.2589433193206787,-0.6516963243484497,-0.4073418378829956,-0.2610161304473877,-0.39014825224876404,-0.296004056930542,0.037777163088321686,0.3819811940193176,0.20785287022590637,0.0332929864525795,0.6427061557769775,0.1345042735338211,0.4894447326660156,0.10557903349399567,0.6676212549209595,-0.46660932898521423,-0.1619294136762619,-0.2357196807861328,-0.05927659571170807,-0.3931688070297241,-0.3002806603908539,0.3606768846511841,-0.3830190896987915,0.014734864234924316,-0.21332012116909027,0.005059242248535156,-0.7698975205421448,0.027319684624671936,-0.7050938010215759,0.5409176349639893,-0.5155125260353088,-0.07655441015958786,0.0949222594499588,-0.34574592113494873,-0.017705440521240234,-0.1397772580385208,-0.21195641160011292,-0.24617984890937805,-0.4132137894630432,0.5724509358406067,0.13352283835411072,-0.26546239852905273,0.03194379806518555,-0.18703889846801758,0.1736113429069519,0.2153458446264267,0.23234234750270844,0.3528634309768677,-0.20223279297351837,0.8679996132850647,-0.0027563273906707764,-0.375370591878891,0.040567509829998016,0.35419902205467224,-0.44948989152908325,0.026051990687847137,-0.2239815592765808,-0.06128169596195221,0.5634266138076782,-0.5243455171585083,-0.059586554765701294,-0.5216100215911865,-0.35810256004333496,0.22277012467384338,-0.5306159257888794,-0.22545558214187622,-0.08314044773578644,-0.1808355152606964,-0.3453773856163025,-0.18276816606521606,-0.1980471909046173,-0.2173914760351181,0.02773209661245346,0.3135679364204407,0.1945934146642685,0.22690102458000183,-0.33615028858184814,-0.43134766817092896,-0.0997282862663269,-0.1519092321395874,0.0588664636015892,-0.0562470406293869,0.0687752366065979,-0.1882276087999344,-0.6091759204864502,-0.3537241518497467,-0.5513240098953247,-0.11159469187259674,-0.12181751430034637,0.046203434467315674,-0.19125814735889435,0.005272507667541504,-0.22979426383972168,0.013594403862953186,0.17282266914844513,-0.03706750273704529,-0.3118002414703369,0.15018849074840546,-0.2377099245786667,-0.1571466028690338,0.8839806914329529,0.22628238797187805,0.10677967220544815,-0.0672733336687088,-0.2965393662452698,0.11600647866725922,0.02385963499546051,0.7272436618804932,-0.11004845798015594,-0.3358817398548126,-0.6422366499900818,-0.4542275369167328,0.11477303504943848,-0.18313905596733093,-0.05095683038234711,0.1735907644033432,0.1098427027463913,-0.4287848472595215,-0.061829060316085815,-0.038006491959095,-0.3635947108268738,0.06541475653648376,-0.057234376668930054,-0.8628360033035278,-0.08888909220695496,-0.1561807096004486,0.17979152500629425,0.018941909074783325,-0.15273472666740417,0.028118550777435303,-0.005250032991170883,-0.5626864433288574,0.09029427170753479,-0.13853713870048523,0.4457244873046875,-0.1339937150478363,-0.5456321239471436,-0.40733447670936584,-0.5035484433174133,-0.042644109576940536,-0.3773268461227417,0.10789861530065536,-0.3369240164756775,0.012617155909538269,0.42398935556411743,0.7018930912017822,0.30275335907936096,0.042145997285842896,-0.4310312867164612,-0.29791370034217834,-0.13602809607982635,-0.1457405388355255,-0.053749650716781616,0.28466159105300903,-0.28203243017196655,-0.6139047741889954,-0.11463649570941925,0.05837183818221092,-0.11660325527191162,-0.3221147656440735,0.25229302048683167,0.6323763728141785,0.009618252515792847,0.2028670608997345,-0.4065753221511841,-0.5285769104957581,-0.2439073920249939,0.29790589213371277,-0.35792526602745056,-0.18792718648910522,-0.26062721014022827,-0.08595031499862671,-0.11718407273292542,0.20787794888019562,0.2817038893699646,-0.050640255212783813,-0.10972866415977478,0.008922383189201355,0.07499191164970398,0.09449119120836258,-0.04026350378990173,-0.5108399987220764,-0.14967873692512512,-0.26714199781417847,-0.3341866433620453
PHP,0.40929198265075684,0.3266165256500244,1.0,0.0698826014995575,0.1440725028514862,0.609398603439331,-0.0178845152258873,0.5933771133422852,-0.0022216737270355225,0.21360403299331665,0.21183964610099792,0.2715907692909241,-0.1672695130109787,0.5061622262001038,-0.48831313848495483,-0.4174827039241791,0.25946366786956787,0.5967156291007996,-0.17116455733776093,0.05161203444004059,0.46125224232673645,-0.39356887340545654,0.1700005829334259,0.33659476041793823,-0.39521029591560364,-0.21685150265693665,-0.41244199872016907,-0.37145572900772095,-0.1330692023038864,0.30578863620758057,-0.8459779024124146,0.269164115190506,-0.5904785990715027,-0.4814612567424774,-0.2244938313961029,-0.3535321056842804,0.1820003092288971,0.349916934967041,-0.48510804772377014,0.3334624171257019,0.2656973898410797,-0.37998461723327637,0.09186971932649612,-0.05178900063037872,0.7600882649421692,0.5073240995407104,-0.027930036187171936,-0.5898505449295044,0.09255915880203247,0.5563400983810425,-0.39906567335128784,0.20788055658340454,-0.06754621863365173,0.2802637219429016,0.23402222990989685,0.1786217987537384,-0.01940780133008957,0.25811636447906494,-0.49132856726646423,-0.5904685854911804,0.264334112405777,-0.09162893891334534,0.18667514622211456,0.18251991271972656,-0.031132593750953674,0.43188196420669556,0.0008915960788726807,0.21176528930664062,0.3451786935329437,0.0465591624379158,0.3261774778366089,0.3450440466403961,0.028389669954776764,-0.44397005438804626,0.5257782936096191,-0.019232816994190216,0.512945294380188,0.44826364517211914,0.04850522428750992,0.5184503793716431,-0.3934558928012848,0.20648206770420074,0.46063947677612305,0.3243248760700226,0.0687195360660553,0.6553478837013245,0.376117467880249,0.3142271637916565,0.07190380990505219,-0.1947506070137024,-0.01589648425579071,0.10011528432369232,-0.5041879415512085,-0.530430257320404,0.17397764325141907,-0.49802887439727783,-0.2755633592605591,-0.13954561948776245,-0.536410927772522,-0.7138009667396545,-0.46595877408981323,0.3321180045604706,0.5448890924453735,0.4854618012905121,-0.12310157716274261,0.0552699938416481,-0.6152633428573608,-0.09554372727870941,-0.3651379346847534,-0.15832233428955078,-0.24374470114707947,-0.45434173941612244,0.16092151403427124,-0.28395670652389526,-0.5956553816795349,-0.4101438522338867,-0.453695684671402,-0.11823263764381409,0.4054916501045227,0.5358599424362183,0.3339637517929077,0.5693938732147217,-0.6042830944061279,-0.3201598525047302,0.011146590113639832,0.5521653294563293,0.09578332304954529,0.3431366980075836,0.00757753849029541,0.12651240825653076,-0.36965426802635193,0.36987850069999695,0.09796389192342758,0.0879800021648407,0.027805879712104797,-0.2740168273448944,-0.5667288899421692,0.4602164030075073,0.3765720725059509,0.4878460466861725,0.21808837354183197,-0.013772968202829361,0.24045218527317047,0.1946505308151245,0.3940732181072235,0.5929931998252869,0.3649939298629761,-0.23030877113342285,0.11810541152954102,0.02910935878753662,-0.4102013111114502,-0.5000916719436646,-0.11244820058345795,-0.030263245105743408,-0.11862041056156158,0.19251173734664917,0.5200504064559937,-0.11493712663650513,0.38906192779541016,0.11744917184114456,0.5472090840339661,-0.1677025556564331,0.46765345335006714,0.04470530152320862,0.04056239128112793,-0.25406163930892944,0.4342682957649231,-0.20742851495742798,-0.12406228482723236,-0.39245638251304626,-0.12889552116394043,0.1158330887556076,0.24838340282440186,0.05806560814380646,-0.10851342976093292,-0.01866047829389572,-0.23457375168800354,-0.33382728695869446,-0.5895556211471558,-0.5343425273895264,-0.1381719559431076,-0.013451792299747467,-0.850902795791626,-0.35907167196273804,-0.631813108921051,0.04995235800743103,-0.5212305188179016,-0.06911534070968628,0.09613782167434692,0.15147322416305542,-0.2678956985473633,-0.42962247133255005,-0.05053005367517471,0.1331053376197815,-0.6262946128845215,-0.5024462342262268,0.061908334493637085,0.634701132774353,-0.44431477785110474,-0.31207749247550964,-0.5055491924285889,0.20555613934993744,0.3135776221752167,0.005111142992973328,0.42740464210510254,0.4160749316215515,0.334476113319397,-0.3823602795600891,-0.41499534249305725,-0.15188413858413696,-0.19062337279319763,-0.10557270050048828,-0.13316026329994202,0.037469834089279175,-0.2114168107509613,-0.3308602571487427,0.0340452641248703,0.2140783965587616,0.0706644132733345,-0.05443131923675537,-0.08243811130523682,-0.0036382675170898438,-0.18065029382705688,0.17028875648975372,-0.44249051809310913,-0.6577935218811035,0.05498064309358597,-0.318700909614563,0.04433543235063553,-0.05083651840686798,-0.09608994424343109,0.1189316064119339,-0.4846835136413574,0.07339274883270264,-0.10804533958435059,-0.1483840048313141,-0.38906165957450867,0.15708696842193604,0.45395928621292114,0.3055727779865265,0.2115589678287506,-0.395386278629303,-0.22664950788021088,-0.15409265458583832,-0.5268670916557312,0.05447537451982498,-0.5012321472167969,-0.5939735174179077,0.2958259582519531,-0.03761902451515198,0.4952719807624817,0.19082069396972656,-0.7807854413986206,-0.4355953335762024,-0.31545114517211914,0.008353814482688904,0.16579920053482056,0.18324117362499237,-0.710655689239502,-0.45213979482650757,0.08014307916164398,-0.4173852205276489,-0.05977926030755043,-0.47672557830810547,-0.5706169605255127,-0.6493377685546875,-0.45098382234573364,-0.17658093571662903,-0.6661224365234375,-0.13090191781520844,-0.24231472611427307,-0.17764487862586975,-0.1501998007297516,-0.38596391677856445,-0.6034555435180664,-0.35358503460884094,-0.16152113676071167,-0.15566034615039825,0.06356500834226608,-0.3352643549442291,-0.06510104984045029,0.21431826055049896,0.5479174852371216,0.04155333340167999,-0.26814004778862,0.08071824908256531,0.19469597935676575,-0.11137287318706512,-0.10770618915557861,-0.13592581450939178,-0.4403904974460602,-0.5171456336975098,-0.3435806632041931,0.5770322680473328,0.23283344507217407,0.12549273669719696,-0.3722490072250366,-0.3572152853012085,0.22846704721450806,-0.5162153244018555,-0.5718388557434082,-0.15969376266002655,-0.19440153241157532,-0.29956871271133423,-0.10128818452358246,-0.24560756981372833,-0.5661224126815796,-0.751060962677002,0.3080747723579407,0.2677444815635681,-0.023257583379745483,0.03173556923866272,-0.6131192445755005,-0.19732433557510376,0.4370180666446686,-0.1266576051712036,-0.3185498118400574,0.15567609667778015,0.4643501043319702,-0.3540097773075104,-0.6180902719497681,-0.0981353223323822,-0.017024293541908264,-0.5604446530342102,-0.046737782657146454,0.011010214686393738,-0.1631762981414795,-0.494126558303833,-0.15356065332889557,0.054772377014160156,-0.34144023060798645,-0.43479737639427185,0.1810086965560913
