,Java,C++,PHP,数据挖掘,C,C#,.NET,Python,Node.js,搜索算法,Golang,自然语言处理算法,推荐算法,算法工程师,语音/视频/图形开发,数据采集,全栈工程师,后端开发,Android,iOS,JavaScript,U3D,Cocos,UE4,技术美术,移动开发,测试工程师,自动化测试,性能测试,测试开发,游戏测试,运维工程师,运维开发工程师,网络工程师,系统工程师,IT技术支持,网络安全,系统安全,DBA,技术文档工程师,ETL工程师,数据仓库,数据开发,数据分析师,数据架构师,项目经理/主管,项目助理,项目专员,实施顾问,实施工程师,技术经理,技术总监,测试经理,架构师,CTO,技术合伙人,硬件工程师,自动化,驱动开发,FPGA开发,前端开发工程师,通信研发工程师,其他技术职位,售前技术支持,销售技术支持,机器学习,深度学习,语音算法,图像算法,算法研究员,自动驾驶系统工程师,电子工程师,FAE,产品经理,移动产品经理,产品助理,数据产品经理,电商产品经理,游戏策划,产品专员,AI产品经理,高级产品管理岗,游戏制作人,其他产品职位,视觉设计师,网页设计师,UI设计师,平面设计,3D设计师,广告设计,多媒体设计师,原画师,游戏特效,游戏界面设计师,游戏角色,游戏动作,CAD设计/制图,美工,包装设计,设计师助理,动画设计,插画师,漫画师,修图师,交互设计师,用户研究员,游戏数值策划,UX设计师,游戏主美术,设计经理/主管,设计总监,用户研究经理,其他设计职位,服装/纺织设计,工业设计,家具设计,室内设计,展览/展示设计,用户运营,产品运营,数据/策略运营,内容运营,活动运营,商家运营,游戏运营,网络推广,网站运营,新媒体运营,社区运营,微信运营,线下拓展运营,国内电商运营,运营助理/专员,销售运营,内容审核,数据标注/AI训练师,直播运营,跨境电商运营,天猫运营,亚马逊运营,阿里国际站运营,亚马逊产品开发,主编/副主编,文案编辑,网站编辑,售后客服,网络客服,客服经理,客服专员,客服主管,咨询热线/呼叫中心客服,运营总监,COO,运营经理/主管,其他运营职位,市场营销,市场策划,市场顾问,市场推广,SEO,SEM,商务渠道,商业数据分析,活动策划,海外市场,政府关系,APP推广,游戏推广,信息流优化师,广告客户执行,品牌公关,媒介专员,活动策划执行,销售专员,销售经理,客户代表,大客户代表,BD经理,渠道销售,代理商销售,销售助理,电话销售,销售顾问,商品经理,广告销售,网络销售,营销主管,销售工程师,客户经理,市场总监,销售总监,CMO,创意总监,会展活动策划,会展活动执行,广告创意设计,美术指导,策划经理,广告文案,媒介投放,项目申报专员,HRBP,人力资源专员/助理,培训,薪酬绩效,行政专员/助理,法务专员/助理,经理助理,文员,会计,出纳,财务顾问,税务,审计,财务分析/财务BP,行政经理/主管,财务经理/主管,人力资源经理/主管,总裁/总经理/CEO,副总裁/副总经理/VP,分公司/代表处负责人,区域负责人(辖多个分公司),总助/CEO助理/董事长助理,联合创始人,董事会秘书,高级管理职位,区域总监,城市经理,销售VP,团队经理,商务专员,商务经理,客户成功,置业顾问,记者/采编,编辑,作者/撰稿人,校对录入,视频运营,导演/编导,摄影/摄像师,视频编辑,后期制作,影视策划,主播,演员/配音/模特,制片人,编剧,艺人助理,主持人/DJ,主播助理,剪辑师,带货主播,投资经理,行业研究,投资总监/VP,融资,投资助理,信用卡销售,银行大堂经理,金融产品经理,催收员,保险顾问,课程设计,课程编辑,培训研究,培训师,其他教育产品研发职位,培训策划,教师,助教,美术教师,体育教师/体育教练,语文教师,数学教师,课程顾问,留学顾问,健身教练,篮球教练,其他职位,医学编辑,药品生产,医疗器械生产/质量管理,营养师/健康管理师,临床医学总监,健康顾问,地产招投标,建筑设计师,园林/景观设计,城市规划设计,房产评估师,汽车电子工程师,供应链经理,物流专员,物流运营,仓库管理员,采购经理/主管,采购专员/助理,买手,投标专员,外贸经理,外贸业务员,贸易跟单,企业管理咨询,IT咨询顾问,咨询项目管理,战略咨询,猎头顾问,市场调研,其他咨询顾问,心理咨询师,婚恋咨询师,事务所律师,律师助理,英语翻译,德语翻译,西班牙语翻译,咨询经理,其他咨询/翻译类职位,旅游顾问,票务员,旅游产品经理,旅游策划师,酒店前台,民宿管家,咖啡师,餐饮店长,店员/营业员,门店店长,其他服务业职位,化工工程师,电机工程师
Java,1.0,0.9213076829910278,0.7138329744338989,-0.03285862132906914,0.729000449180603,0.7736339569091797,0.7232862710952759,0.8236453533172607,-0.3033764064311981,-0.4111286401748657,0.8155561685562134,0.18261322379112244,0.05482472479343414,0.7988053560256958,0.4319995641708374,-0.36107519268989563,0.5784057378768921,0.852470874786377,0.8764403462409973,0.7943254113197327,-0.6312950849533081,0.5117741823196411,-0.16923418641090393,0.5017433166503906,-0.26104816794395447,0.2707838714122772,0.9084652662277222,0.7794426679611206,0.4027691185474396,0.8640533089637756,0.042632877826690674,0.7745697498321533,0.8410199284553528,0.804614245891571,0.8740627765655518,0.8439973592758179,0.6820113062858582,0.3990091383457184,0.6428897380828857,-0.7651417255401611,0.5081192255020142,0.6973057985305786,0.8330326676368713,0.7568459510803223,0.664402961730957,0.7401005029678345,0.7236793041229248,0.4106282591819763,0.8499030470848083,0.8273457288742065,0.8020806312561035,0.8346114158630371,0.3312731385231018,0.9483139514923096,-0.2801761031150818,-0.6772758364677429,0.8807578682899475,0.6218470335006714,0.6931325197219849,0.6406172513961792,0.9472604990005493,0.354775071144104,0.8603362441062927,0.6790857315063477,-0.22321343421936035,0.22771400213241577,0.047099605202674866,-0.27050119638442993,0.27850303053855896,0.15939632058143616,0.6257452964782715,0.8419352769851685,0.7005420923233032,0.8524665832519531,0.024098768830299377,0.824662446975708,0.7546302676200867,0.5393506288528442,0.14941339194774628,0.606699526309967,0.32425162196159363,0.5531405210494995,-0.696739912033081,0.6367970705032349,0.4193422198295593,-0.46382761001586914,0.4817792773246765,0.26368963718414307,0.3564058542251587,-0.05872194468975067,-0.5296002626419067,-0.277843713760376,-0.07070069015026093,-0.4784398078918457,-0.1715187132358551,-0.4736540615558624,0.26095113158226013,0.16656887531280518,-0.2058868706226349,0.10762129724025726,0.0971883237361908,-0.2832362949848175,-0.7990118265151978,-0.7545594573020935,0.4777677059173584,-0.03709810972213745,-0.417734295129776,0.2594957947731018,-0.682854950428009,0.15607240796089172,-0.02833445370197296,-0.35695260763168335,0.08334581553936005,0.22297582030296326,0.5609285235404968,0.14582905173301697,-0.09128323197364807,-0.33793726563453674,0.424736350774765,0.5031901001930237,0.5365283489227295,0.19890937209129333,0.20482850074768066,0.34641632437705994,0.27273550629615784,0.2549656629562378,-0.028449654579162598,0.2799752950668335,0.2432645857334137,0.18571381270885468,0.04617387801408768,0.48536041378974915,0.4226306974887848,0.313764363527298,0.1193682923913002,0.16769421100616455,0.276925265789032,0.36695030331611633,0.23287269473075867,0.06771066784858704,-0.23367156088352203,-0.026999905705451965,-0.8324685096740723,0.17049306631088257,-0.623161792755127,0.3337717652320862,0.3564791977405548,0.3891145586967468,0.3940114378929138,0.37597665190696716,0.06569331884384155,0.3358422517776489,-0.7832314968109131,0.32870250940322876,0.32987040281295776,0.4425479471683502,0.2160351276397705,-0.806829035282135,0.33006951212882996,-0.19853590428829193,0.06786956638097763,0.4244457483291626,0.2855945825576782,-0.022874198853969574,0.33580079674720764,-0.13862831890583038,0.1415504813194275,-0.17233037948608398,-0.7861125469207764,-0.2000310868024826,0.18005965650081635,-0.051496684551239014,-0.21206845343112946,0.38497477769851685,0.40010976791381836,0.10639114677906036,0.33172667026519775,0.2796536087989807,0.34710928797721863,-0.2959672212600708,0.4484257400035858,0.34658998250961304,0.1982797086238861,-0.337542325258255,-0.057565249502658844,0.27922242879867554,0.07734855264425278,0.5079559683799744,0.32263612747192383,0.12759339809417725,0.36717289686203003,-0.8078511953353882,-0.8382455110549927,-0.7943299412727356,-0.755162239074707,-0.7979007959365845,-0.7691392302513123,-0.15702705085277557,-0.43458616733551025,0.009893134236335754,-0.5104711055755615,0.3527546525001526,0.3715742528438568,0.4415382444858551,0.28332245349884033,0.36206358671188354,-0.03315184265375137,0.2882995009422302,-0.2995384633541107,0.3991934061050415,0.310707151889801,0.3683793544769287,0.25663140416145325,0.1881827712059021,-0.049534380435943604,0.055319175124168396,0.4387757480144501,0.2990816533565521,0.2331293672323227,0.08490774780511856,0.06518182903528214,-0.011461816728115082,0.18910618126392365,-0.6966903209686279,-0.25755804777145386,0.333479106426239,0.37829554080963135,0.37521642446517944,-0.8207781314849854,0.018448911607265472,0.3438377380371094,0.1425299048423767,-0.35239332914352417,-0.07315494120121002,-0.7262754440307617,-0.5119935274124146,-0.37486350536346436,-0.057959139347076416,0.01281372457742691,0.08616863191127777,0.1777925193309784,0.10314886271953583,0.04436290264129639,-0.6917417049407959,0.20455831289291382,-0.15357328951358795,-0.723006010055542,-0.541658878326416,-0.5232470035552979,-0.595336377620697,-0.06859295070171356,0.11386485397815704,0.10257355123758316,0.3131950795650482,0.16572213172912598,0.2716514468193054,-0.14941471815109253,-0.7413066625595093,-0.7144325971603394,-0.6169195175170898,0.27757319808006287,0.03302709758281708,-0.3506132960319519,0.017829768359661102,-0.777326226234436,-0.8582964539527893,-0.2824724614620209,-0.43978118896484375,-0.8236692547798157,-0.013789668679237366,-0.22051919996738434,-0.3014194369316101,-0.5429930090904236,-0.7800498008728027,-0.3572925329208374,0.26180651783943176,-0.27383530139923096,-0.5392861366271973,-0.6146271824836731,0.6710968017578125,-0.8524272441864014,-0.2053418904542923,0.2413550317287445,-0.6504364013671875,-0.5688799023628235,-0.731797456741333,-0.17578506469726562,-0.12557831406593323,-0.17554259300231934,-0.775660514831543,-0.7504198551177979,0.6877943277359009,0.36168795824050903,0.391751229763031,0.16739195585250854,0.4026707708835602,0.6195931434631348,0.6193307638168335,-0.015500053763389587,-0.731898844242096,0.1900334656238556,0.5369520783424377,0.33452361822128296,0.09936604648828506,0.15944308042526245,0.30417054891586304,0.340688556432724,-0.47155946493148804,-0.13148431479930878,-0.7868966460227966,-0.559890866279602,-0.6551474332809448,-0.6223243474960327,-0.5342537760734558,0.264221727848053,-0.672712504863739,-0.920931339263916,-0.7043184638023376,-0.8757922649383545,-0.6576099395751953,-0.4824920892715454,-0.8426419496536255,-0.8895956873893738,-0.16365304589271545,-0.7883679866790771,-0.30001938343048096,0.013048551976680756,0.14819402992725372,0.3091217577457428,-0.36908775568008423,0.3264770805835724,0.23137503862380981
C++,0.9213076829910278,1.0000001192092896,0.8042935729026794,0.23192629218101501,0.8632557392120361,0.8327689170837402,0.7211467027664185,0.9173753261566162,-0.06802614033222198,-0.1318257749080658,0.8999993801116943,0.44623100757598877,0.2602746784687042,0.9355438351631165,0.6108615398406982,-0.14303389191627502,0.684465229511261,0.9228705763816833,0.9002977013587952,0.7554432153701782,-0.460592657327652,0.5815919041633606,0.05159828066825867,0.5902285575866699,-0.08829692006111145,0.40943294763565063,0.914445161819458,0.830793559551239,0.5981343984603882,0.9283192753791809,0.17049343883991241,0.6679588556289673,0.9099811315536499,0.8003172278404236,0.9224821925163269,0.7934290766716003,0.7154238820075989,0.5815534591674805,0.715753436088562,-0.5529201626777649,0.6358936429023743,0.7268427610397339,0.7972792387008667,0.6875743865966797,0.7318055629730225,0.571029543876648,0.5482602715492249,0.29790836572647095,0.655555784702301,0.7236849665641785,0.7964679002761841,0.7746343612670898,0.43482184410095215,0.9237059950828552,-0.17671693861484528,-0.4418102502822876,0.9309902787208557,0.6598546504974365,0.8686879873275757,0.8120315074920654,0.8659179210662842,0.5870705842971802,0.8184928894042969,0.6403207778930664,-0.24988120794296265,0.3797224164009094,0.32732659578323364,0.08271759003400803,0.5292304754257202,0.4464215040206909,0.8126767873764038,0.831517219543457,0.8441879749298096,0.6807277202606201,0.12066437304019928,0.6232861280441284,0.6773611903190613,0.34851232171058655,0.0927300974726677,0.37175846099853516,0.2606659531593323,0.44569388031959534,-0.5799806118011475,0.6468700170516968,0.23174895346164703,-0.4446130394935608,0.31615903973579407,0.07263331115245819,0.2986382246017456,0.06724084913730621,-0.3791154623031616,-0.34757208824157715,-0.027351081371307373,-0.3611511290073395,-0.09911562502384186,-0.32181644439697266,0.1380401849746704,-0.012097381055355072,-0.3689187169075012,-0.10916705429553986,0.17994533479213715,-0.3333490192890167,-0.5781222581863403,-0.6497504711151123,0.3319566547870636,-0.006707966327667236,-0.20086975395679474,0.20222696661949158,-0.48500877618789673,-0.033503323793411255,-0.22857442498207092,-0.15019087493419647,0.23627875745296478,-0.04429401457309723,0.43340224027633667,-0.004731029272079468,-0.21799296140670776,-0.3542747497558594,0.28017210960388184,0.3149077892303467,0.3934132754802704,0.0743149071931839,0.03919684886932373,0.08137699216604233,0.1975642740726471,0.12007933855056763,-0.07196485996246338,0.16706302762031555,0.04914277791976929,0.02893248200416565,-0.13285204768180847,0.23196083307266235,0.20253945887088776,0.21704688668251038,0.05009394884109497,0.3008403778076172,0.1196855753660202,0.07013224065303802,-0.018702834844589233,-0.10142651200294495,-0.24926592409610748,-0.13826380670070648,-0.7093895673751831,0.0556371733546257,-0.40276509523391724,0.15218764543533325,0.21847717463970184,0.1881890445947647,0.2340528666973114,0.19427666068077087,0.09224025905132294,0.09398779273033142,-0.7212325930595398,0.07059766352176666,0.09332913160324097,0.22548441588878632,0.026533909142017365,-0.7116199135780334,0.12175148725509644,-0.09701411426067352,0.14046043157577515,0.29178255796432495,0.38864946365356445,-0.1952795535326004,0.24986723065376282,-0.19925518333911896,0.08854827284812927,-0.1005173772573471,-0.6305402517318726,-0.2832825779914856,0.08949805796146393,0.022860929369926453,-0.34443196654319763,0.2160860002040863,0.19854658842086792,-0.08692514896392822,0.20082266628742218,0.11985884606838226,0.1371130496263504,-0.46590620279312134,0.23523256182670593,0.20484662055969238,0.018805667757987976,-0.49190711975097656,-0.1807682067155838,0.14652231335639954,-0.15274102985858917,0.3381826877593994,0.14447325468063354,-0.05394703894853592,0.1557440310716629,-0.7164866924285889,-0.7082926034927368,-0.7697921991348267,-0.8046140670776367,-0.6119906306266785,-0.6381963491439819,-0.25794121623039246,-0.5220805406570435,0.006957843899726868,-0.3031810522079468,0.22677995264530182,0.25321707129478455,0.27248069643974304,0.2735748291015625,0.2062160074710846,0.0033221840858459473,0.14078304171562195,-0.29947924613952637,0.2894085943698883,0.2859176993370056,0.23938247561454773,0.2942469120025635,0.17056362330913544,0.037845782935619354,-0.0966818556189537,0.3771008849143982,0.1354004442691803,0.05874377489089966,-0.06981459259986877,-0.1336873471736908,-0.15556654334068298,0.06000937521457672,-0.5951786041259766,-0.17473557591438293,0.22286096215248108,0.18826070427894592,0.21352261304855347,-0.710685133934021,-0.1831607222557068,0.23364241421222687,-0.030493002384901047,-0.2411821186542511,-0.19498103857040405,-0.596035361289978,-0.37155860662460327,-0.20328569412231445,-0.038708895444869995,-0.026225179433822632,0.06724412739276886,0.1324043571949005,0.10710512846708298,0.08122237026691437,-0.514766275882721,0.21053677797317505,-0.14535051584243774,-0.569095253944397,-0.3887840211391449,-0.36482536792755127,-0.47340646386146545,-0.16704393923282623,0.08591467887163162,-0.02985270321369171,0.24789661169052124,0.2106424868106842,0.2707180976867676,-0.12687236070632935,-0.5849885940551758,-0.6786787509918213,-0.6320751905441284,0.1568620204925537,-0.09044516831636429,-0.2987423539161682,0.12132549285888672,-0.7395075559616089,-0.7104612588882446,-0.2682592570781708,-0.19820627570152283,-0.7198236584663391,-0.010480105876922607,-0.19309142231941223,-0.25547581911087036,-0.41854190826416016,-0.5969728231430054,-0.23938199877738953,0.148136705160141,-0.20882482826709747,-0.5694465637207031,-0.49520033597946167,0.47474032640457153,-0.7046926617622375,-0.18374186754226685,0.21629872918128967,-0.6306621432304382,-0.35473600029945374,-0.7613790035247803,-0.12446951866149902,-0.1979045569896698,-0.24566391110420227,-0.6376183032989502,-0.6290144920349121,0.7898001670837402,0.1949743926525116,0.228551983833313,-0.05253639817237854,0.20087245106697083,0.39105191826820374,0.3943766951560974,-0.14035972952842712,-0.5290944576263428,-0.026902034878730774,0.3446909785270691,0.23531052470207214,-0.000809643417596817,0.21946527063846588,0.2538110613822937,0.37709736824035645,-0.5325369238853455,0.03372865915298462,-0.5960718989372253,-0.4663405418395996,-0.6198679208755493,-0.3871607482433319,-0.46451592445373535,0.23251840472221375,-0.4886022210121155,-0.8047099709510803,-0.49793383479118347,-0.7403730750083923,-0.6075474619865417,-0.36904746294021606,-0.7557190656661987,-0.7822661399841309,-0.24762222170829773,-0.6112686395645142,-0.34599778056144714,-0.24043899774551392,-0.05390594154596329,0.004126697778701782,-0.4483189284801483,0.39020678400993347,0.4699993133544922
PHP,0.7138329744338989,0.8042935729026794,0.9999999403953552,0.3092447519302368,0.8430964946746826,0.8715170621871948,0.8394486904144287,0.8798856735229492,0.1793668270111084,0.15222576260566711,0.8923978805541992,0.6795247793197632,0.552108108997345,0.7185633182525635,0.7023011445999146,0.21083638072013855,0.8451533317565918,0.8565502166748047,0.7771304249763489,0.91501784324646,-0.18813127279281616,0.6220383644104004,0.5036922693252563,0.6970140933990479,-0.030945807695388794,0.6099927425384521,0.7120044231414795,0.782617449760437,0.7282989025115967,0.8331753611564636,0.6333644986152649,0.45394766330718994,0.6959481239318848,0.5576394200325012,0.7111796736717224,0.6141312718391418,0.3952854871749878,0.40645214915275574,0.7723935842514038,-0.3465140759944916,0.6629900932312012,0.7365219593048096,0.7889773845672607,0.527098536491394,0.7319754362106323,0.2811536490917206,0.31682002544403076,0.041984885931015015,0.4994508624076843,0.6113032102584839,0.5482313632965088,0.5005561709403992,0.29761427640914917,0.6675031185150146,-0.1460656076669693,-0.20128190517425537,0.7797935009002686,0.616965651512146,0.7456591129302979,0.8563407063484192,0.7711923122406006,0.5881918668746948,0.6204193830490112,0.47628456354141235,-0.0379796177148819,0.59715336561203,0.48848411440849304,0.2572658061981201,0.6721445918083191,0.4545223116874695,0.8316541910171509,0.7791067361831665,0.6815766096115112,0.44907346367836,0.24705493450164795,0.4533616900444031,0.6468384265899658,0.39743900299072266,0.2536275386810303,0.2926916480064392,0.5829994678497314,0.3431798815727234,-0.48333755135536194,0.432630717754364,0.23687419295310974,-0.2051323652267456,0.4067643880844116,0.08515436947345734,0.20637868344783783,0.14270883798599243,-0.18692216277122498,-0.33979177474975586,-0.03926515579223633,-0.0736091136932373,-0.025972530245780945,-0.2919955849647522,0.22507324814796448,0.11416952311992645,-0.16617056727409363,-0.012815430760383606,0.09337371587753296,-0.2929590046405792,-0.39969712495803833,-0.4310741424560547,0.46811020374298096,0.23512837290763855,0.051080625504255295,0.3675490915775299,-0.3998894691467285,-0.00909397006034851,-0.1932079941034317,0.14589232206344604,0.24290898442268372,-0.023494422435760498,0.35252630710601807,0.2601442039012909,-0.06695020198822021,-0.2667192816734314,0.32352977991104126,0.35211247205734253,0.360393226146698,0.06912032514810562,0.07224662601947784,0.041001155972480774,0.3840670883655548,0.23376023769378662,0.08920347690582275,0.06230472773313522,0.15001577138900757,0.26761573553085327,-0.06860297173261642,0.11311639845371246,0.0686110407114029,0.051182761788368225,0.12209394574165344,0.596513032913208,0.08620090782642365,0.06397803872823715,0.1278778314590454,0.09137652814388275,0.1323975771665573,-0.07220704853534698,-0.568248987197876,-0.04934408515691757,-0.22472520172595978,0.24328012764453888,0.2597977817058563,0.1251457929611206,0.17187759280204773,0.19463849067687988,0.17726385593414307,-0.15097227692604065,-0.7527238130569458,-0.16352395713329315,0.04865314066410065,-0.07141490280628204,-0.1398887187242508,-0.4938400685787201,-0.07600053399801254,0.1829444319009781,0.15538965165615082,0.0511590838432312,0.4641260504722595,-0.22060047090053558,0.23205812275409698,-0.5120108127593994,0.18002894520759583,0.10904760658740997,-0.3574744164943695,-0.16599425673484802,-0.1911497563123703,0.003318704664707184,-0.2076350301504135,-0.023605987429618835,-0.02747887372970581,-0.12737178802490234,-0.010732278227806091,-0.032889313995838165,-0.0792301595211029,-0.5195876359939575,0.09804487228393555,0.01629476249217987,-0.06632821261882782,-0.43532249331474304,-0.022262804210186005,0.03498627245426178,-0.2977631986141205,0.17439740896224976,-0.07384974509477615,-0.2968462407588959,-0.10628114640712738,-0.6195936799049377,-0.48577913641929626,-0.6642526984214783,-0.4922887980937958,-0.327049195766449,-0.46177971363067627,-0.15237823128700256,-0.38916826248168945,0.19545602798461914,-0.2863462269306183,-0.0378725528717041,-0.02388976514339447,-0.0826968401670456,-0.05199211835861206,-0.003406137228012085,-0.25247663259506226,-0.044761061668395996,-0.20191478729248047,0.02663934975862503,0.1361287236213684,0.08570551872253418,0.0017251819372177124,-0.13649581372737885,-0.0778491348028183,-0.41074031591415405,0.03183768689632416,-0.19846683740615845,-0.40591639280319214,-0.3625829219818115,-0.500697910785675,-0.49644988775253296,-0.22486798465251923,-0.5908718705177307,-0.46157145500183105,-0.24684101343154907,-0.1779336929321289,0.009678445756435394,-0.5861958265304565,-0.36811524629592896,0.03919638693332672,-0.15981757640838623,0.23242154717445374,-0.33955973386764526,-0.5445075035095215,-0.3640708923339844,-0.176401287317276,-0.0748833417892456,-0.003652673214673996,0.03429717198014259,0.003451906144618988,0.022898972034454346,-0.045288071036338806,-0.37568601965904236,-0.004790455102920532,-0.2417764663696289,-0.5158402919769287,-0.2657305598258972,-0.2664402723312378,-0.22998350858688354,-0.031691521406173706,-0.004475235939025879,-0.03157353401184082,-0.08681170642375946,0.03890568017959595,-0.07968902587890625,-0.37073343992233276,-0.6211415529251099,-0.5424517393112183,-0.4847949743270874,0.11305145919322968,-0.30537381768226624,-0.4159655272960663,0.18924042582511902,-0.5999929904937744,-0.5535227656364441,-0.04493054747581482,-0.15571428835391998,-0.7206724882125854,0.12302994728088379,-0.07336966693401337,-0.13316644728183746,-0.4012022912502289,-0.39441394805908203,-0.112398661673069,0.09846445918083191,-0.01191893219947815,-0.6372952461242676,-0.3029216527938843,0.13478690385818481,-0.525738000869751,-0.27617695927619934,-0.15387363731861115,-0.43863987922668457,-0.2806389331817627,-0.5343745946884155,-0.2895260453224182,-0.10390153527259827,0.0033058524131774902,-0.45876824855804443,-0.48704248666763306,0.6399832367897034,-0.08014936000108719,0.11752590537071228,-0.1794024407863617,0.11073296517133713,0.035556163638830185,0.11303400993347168,-0.06568929553031921,-0.4256432056427002,-0.22965538501739502,0.15455660223960876,0.32456761598587036,-0.24149274826049805,0.3383088707923889,0.006019264459609985,0.1722896248102188,-0.33353206515312195,0.2505940794944763,-0.41847604513168335,-0.34247565269470215,-0.3198780417442322,-0.4512906074523926,-0.5097140073776245,0.3182918429374695,-0.18972060084342957,-0.5796623229980469,-0.3213289976119995,-0.5683898329734802,-0.42905393242836,-0.5130810141563416,-0.6215375065803528,-0.657463014125824,-0.1375841647386551,-0.40237632393836975,-0.2706676423549652,-0.36865970492362976,-0.11081650853157043,-0.1562347114086151,-0.3466503322124481,0.3646950423717499,0.5735755562782288
